region,comuna,titulo,fecha,bajada,link,medio,label,score
Araucanía,Ercilla,Alcalde de Ercilla reclamó por aprobación de parque eólico que no dejará recursos a la comuna,2016-03-15,"Tras la aprobación del Parque Eólico Los Trigales, en Ercilla, el alcalde de la comuna José Vilugrón, aseguró que no está de acuerdo con la",https://www.tiempo21.cl/alcalde-de-ercilla-reclamo-por-aprobacion-de-parque-eolico-que-no-dejara-recursos-a-la-comuna/,tiempo21.cl,conflicto,0.6446900963783264
Araucanía,Ercilla,Parque Eólico Malleco genera rechazo en comunidades mapuche que no fueron consideradas en el proyecto,2016-11-14,"El pasado 19 de octubre, en la Región de La Araucanía, fue aprobado de forma unánime la construcción e instalación del Parque Eólico Malleco",https://www.elciudadano.com/medio-ambiente/parque-eolico-malleco-una-nueva-amenaza-sobre-territorio-mapuche-54008/11/03/,elciudadano.com,conflicto,0.7149834036827087
Araucanía,Freire,Crisis de la basura: la bomba de tiempo que amenaza al sur de Chile,2023-02-19,El caótico panorama de la basura que se vive del Bío-Bío al sur se refleja en los extensos traslados para depositar los residuos en regiones,https://www.paiscircular.cl/medio-ambiente/crisis-basura-amenaza-sur-de-chile/,País Circular,conflicto,0.8818990588188171
Araucanía,Freire,Denuncias y resistencia en Cunco y Melipeuco a líneas de transmisión eléctrica de alta tensión,2015-08-15,"El proyecto había sido aprobado en 2011 vía Sistema Evaluación Ambiental, notificado en octubre de dicho año a titular de empresa para línea",https://www.terram.cl/denuncias-y-resistencia-en-cunco-y-melipeuco-a-lineas-de-transmision-electrica-de-alta-tension/,Fundación Terram,conflicto,0.555770993232727
Araucanía,Galvarino,Comunidades mapuche logran detener proyecto de embalses de Juan Sutil que habría intervenido río Cholchol,2022-08-20,El Comité de Evaluación Ambiental (Coeva) rechazó la construcción de tres embalses que eran parte de un proyecto frutícola del presidente de,https://interferencia.cl/articulos/comunidades-mapuche-logran-detener-proyecto-de-embalses-de-juan-sutil-que-habria,Interferencia |,conflicto,0.661454439163208
Araucanía,Galvarino,Con barricadas y una marcha en su contra comunidades mapuche rechazan visita de Juan Sutil a Temuco,2022-07-20,"Con sendos lienzos físicos y publicaciones en redes sociales con el mensaje de «¡Fuera Sutil de Wallmapu!», diversas organizaciones mapuche",https://www.elmostrador.cl/destacado/2022/06/30/comunidades-mapuche-de-temuco-declaran-persona-non-grata-a-juan-sutil-por-polemico-proyecto-de-regadio-para-sus-cerezas/,El Mostrador,conflicto,0.7593199014663696
Araucanía,Gorbea,Comunidades mapuche de Ancúe logran compromiso de Municipalidad de Gorbea para cierre definitivo del vertedero ilegal,2022-01-18,"Las instalaciones se encuentran colapsadas, el vertedero no posee ninguna autorización sanitaria ni calificación ambiental y ha causado",https://radiojgm.uchile.cl/comunidades-mapuche-de-ancue-logran-compromiso-de-municipalidad-de-gorbea-para-cierre-definitivo-del-vertedero-ilegal/,Radio JGM,conflicto,0.6158372163772583
Araucanía,Gorbea,Comunidades mapuche de Ancúe lograron compromiso de municipalidad para cierre definitivo del vertedero de Gorbea,2022-01-18,"[resumen.cl] El vertedero de Gorbea tiene un largo historial de impactos. Tras movilizaciones de comunidades mapuches,",https://resumen.cl/articulos/comunidades-mapuche-de-ancue-lograron-compromiso-de-municipalidad-para-cierre-definitivo-del-vertedero-de-gorbea,Resumen.cl,conflicto,0.5828514695167542
Araucanía,Lautaro,Comunidades Mapuche de Lautaro y la RADA celebraron nuevo rechazo a WTE Araucanía,2023-12-21,El 20 de diciembre pasado el Comité de Ministros rechazó la instalación de una planta de incineración de basura dentro del radio urbano de,https://araucaniadiario.cl/contenido/22661/comunidades-mapuche-de-lautaro-y-la-rada-celebraron-nuevo-rechazo-a-wte-araucani,Araucanía Diario,conflicto,0.5369884371757507
Araucanía,Lautaro,Organización Ambiental MADRE cuestiona a alcalde de Lautaro por impedir proyecto WTE para beneficiar vertedero,2023-12-21,Organización Ambiental MADRE cuestiona a alcalde de Lautaro por impedir proyecto WTE para beneficiar vertedero.11 months ago,https://araucanianoticias.cl/2023/organizacion-ambiental-madre-cuestiona-a-alcalde-de-lautaro-por-impedir-proyecto-wte-para-beneficiar-vertedero/1219249440,araucanianoticias.cl,conflicto,0.6171831488609314
Araucanía,Lautaro,“Solución Limpia Para La Araucanía”: Campaña ciudadana busca enfrentar la crisis de la basura y vertederos,2024-09-20,"La Araucanía produce más de 330 mil toneladas de residuos al año, y los vertederos locales están al límite de su capacidad.2 weeks ago",https://chile.as.com/actualidad/solucion-limpia-para-la-araucania-campana-ciudadana-busca-enfrentar-la-crisis-de-la-basura-y-vertederos-n/,AS Chile,conflicto,0.5049402117729187
Araucanía,Lautaro,“Daño irreparable”: Comunidades mapuche de Lautaro acusan desastre ambiental por extracción de áridos en Río Peu Peu,2023-12-21,"Aledaño al sector Peu Peu, en Lautaro, región de La Araucanía, la empresa Sociedad Inversiones El Bosque Ltda. pretende ejecutar",https://resumen.cl/articulos/dano-irreparable-comunidades-mapuche-de-lautaro-acusan-desastre-ambiental-por-extraccion-de-aridos-en-rio-peu-peu,Resumen.cl,conflicto,0.9666061401367188
Araucanía,Lautaro,Declaración pública por suspensión de sesión de evaluación donde se votaría proyecto WTE Araucanía,2022-03-20,"Las comunidades mapuche de Lautaro afectadas por el proyecto Planta WTE Araucanía, la I. Municipalidad de Lautaro y la Red de Acción",https://resumen.cl/articulos/declaracion-publica-por-suspension-de-sesion-de-evaluacion-donde-se-votaria-proyecto-wte-araucania,Resumen.cl,conflicto,0.5953517556190491
Araucanía,Loncoche,"La ""ciudadela"" mapuche que diseñó Elemental en la Araucanía",2021-02-17,"Se llama Künu. Significa “espacio ceremonial” y es la coronación de un silencioso trabajo que inició Arauco con Elemental en 2019,",https://www.df.cl/df-mas/por-dentro/la-ciudadela-mapuche-que-diseno-elemental-en-la-araucania,Diario Financiero,conflicto,0.5091010928153992
Araucanía,Lonquimay,La crisis hídrica que golpea a La Araucanía,2021-10-19,A principios de agosto se publicó el sexto informe del Grupo Intergubernamental de Expertos sobre el Cambio Climático (IPCC). El.37 months ago,https://www.elmostrador.cl/agenda-pais/2021/10/20/la-crisis-hidrica-que-golpea-a-la-araucania/,El Mostrador,conflicto,0.9796573519706726
Araucanía,Los Sauces,Comunidad Mapuche que resiste contra forestal de familia von Appen en Los Sauces denuncia hostigamientos y detención ilegal de su vocero,2024-08-21,"Desde los antiguos bosques de la comuna de Los Sauces (hoy sustituidos por monocultivo), en la provincia de Malleco, región de La Araucanía,",https://resumen.cl/articulos/comunidad-mapuche-que-resiste-contra-forestal-de-familia-von-appen-en-los-sauces-denuncia-hostigamientos-y-detencion-ilegal-de-su-vocero,Resumen.cl,conflicto,0.8443015813827515
Araucanía,Los Sauces,Red por la superación del Modelo Forestal realizó su 5to encuentro presencial en Los Ángeles,2024-09-20,"Organizaciones socioambientales de las regiones del Biobío, Araucanía y Los Ríos se reunieron en el Centro Cultural Municipal de",https://resumen.cl/articulos/red-por-la-superacion-del-modelo-forestal-realizo-su-5to-encuentro-presencial-en-los-angeles,Resumen.cl,conflicto,0.5299347043037415
Araucanía,Los Sauces,Plan Araucanía: los errores de la política pública en el conflicto mapuche,2018-12-17,"Esta columna da cuenta de una exhaustiva investigación que muestra que en las zonas donde el conflicto mapuche es más álgido,",https://www.ciperchile.cl/2018/11/26/plan-araucania-los-errores-de-la-politica-publica-en-el-conflicto-mapuche/,- CIPER Chile,conflicto,0.814224362373352
Araucanía,Los Sauces,WTE: Los intereses detrás del negocio de la basura en la Araucanía,2022-03-20,"Escrito por Paz Neira Barríapara Red de Acción por los Derechos Ambientales (RADA) Desde el año 2016, comunidades de Lautaro y",https://www.tiempo21.cl/wte-los-intereses-detras-del-negocio-de-la-basura-en-la-araucania/,tiempo21.cl,conflicto,0.6079998016357422
Araucanía,Los Sauces,Problemas de Disposición,2023-03-21,"Para récord Guinness: la Municipalidad de Ancud envía, desde el año 2021, los residuos sólidos domiciliarios (RSD) de sus habitantes hasta el relleno",https://www.induambiente.com/especial/residuos/problemas-de-disposicion,Induambiente,conflicto,0.7436720728874207
Araucanía,Lumaco,El conflicto entre el pueblo mapuche y el Estado chileno,2022-07-20,"El tema de la inseguridad ha marcado los primeros 100 días de presidente chileno Gabriel Boric, en especial en el centro-sur de Chile,",https://agendapublica.es/noticia/18072/conflicto-entre-pueblo-mapuche-estado-chileno,AgendaPublica,conflicto,0.9607337713241576
Araucanía,Melipeuco,Comunidades indígenas acuden a Tribunal Ambiental en contra de hidroeléctrica en río Truful Truful,2024-01-20,"Con las dos reclamaciones presentadas ante el Tercer Tribunal Ambiental, los opositores del proyecto buscan dejar sin efecto la decisión del",https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2024/01/12/comunidades-indigenas-acuden-a-tribunal-ambiental-en-contra-de-hidroelectrica-en-rio-truful-truful.shtml,BioBioChile,conflicto,0.5692552924156189
Araucanía,Melipeuco,Araucanía: detectan a dos pisciculturas salmoneras causando daño ambiental,2023-08-21,"Se trata de centros pertenecientes a las empresas Benchmark Chile Genetics, y empresa Exportadora Los Fiordos en Cunco y Melipeuco,",https://www.elciudadano.com/actualidad/araucania-detectan-a-dos-pisciculturas-salmoneras-causando-dano-ambiental/08/04/,elciudadano.com,conflicto,0.7339028120040894
Araucanía,Melipeuco,La lucha en contra de la construcción de una central hidroeléctrica en las cercanías del Parque Nacional Conguillío,2019-10-18,Pese a que el proyecto Central Hidroeléctrica Pasada el Rincón fue calificado como ambientalmente desfavorable por la Comisión de Evaluación,https://laderasur.com/articulo/la-lucha-en-contra-de-la-construccion-de-una-central-hidroelectrica-en-las-cercanias-del-parque-nacional-conguillio/,Ladera Sur,conflicto,0.8598352670669556
Araucanía,Melipeuco,Río Truful Truful en peligro: Comisión de Gobierno aprobó proyecto Central Hidroeléctrica de Pasada El Rincón en Melipeuco,2021-06-19,"Pese a que su Estudio de Impacto Ambiental (EIA) fue rechazado en 2018 por la Comisión de Evaluación Ambiental de La Araucanía,",https://resumen.cl/articulos/rio-truful-truful-en-peligro-comision-de-gobierno-aprobo-proyecto-central-hidroelectrica-de-pasada-el-rincon-en-melipeuco,Resumen.cl,conflicto,0.9440089464187622
Araucanía,Melipeuco,Denuncias y resistencia en Cunco y Melipeuco a líneas de transmisión eléctrica de alta tensión,2015-08-15,"El proyecto había sido aprobado en 2011 vía Sistema Evaluación Ambiental, notificado en octubre de dicho año a titular de empresa para línea",https://www.terram.cl/denuncias-y-resistencia-en-cunco-y-melipeuco-a-lineas-de-transmision-electrica-de-alta-tension/,Fundación Terram,conflicto,0.555770993232727
Araucanía,Nueva Imperial,Presentan denuncia en Contraloría por deterioro de humedales ubicados en río Cautín debido a basurales,2024-10-21,"Producto del deterioro ambiental de humedales ubicados en el río Cautín producido por basurales, la Corporación por el Rescate del",https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2024/10/14/presentan-denuncia-en-contraloria-por-deterioro-de-humedales-ubicados-en-rio-cautin-debido-a-basurales.shtml,BioBioChile,conflicto,0.7455018758773804
Araucanía,Nueva Imperial,Clínicas Ambientales: la iniciativa de la UFRO que busca solucionar las demandas en comunas de La Araucanía,2017-06-16,"En la última década, la inquietud en el mundo por la situación medioambiental ha ido en aumento. El calentamiento global y los efectos que",https://www.ufro.cl/index.php/noticias/12-destacadas/692-ufro-clinicas-ambientales,Universidad de La Frontera,conflicto,0.5496399998664856
Araucanía,Nueva Imperial,Plan Araucanía: los errores de la política pública en el conflicto mapuche,2018-12-17,"Esta columna da cuenta de una exhaustiva investigación que muestra que en las zonas donde el conflicto mapuche es más álgido,",https://www.ciperchile.cl/2018/11/26/plan-araucania-los-errores-de-la-politica-publica-en-el-conflicto-mapuche/,- CIPER Chile,conflicto,0.814224362373352
Araucanía,Nueva Imperial,Impacto socio-ambiental: La extracción masiva de áridos que afecta al río Quepe y Toltén,2021-07-19,"Comunidades mapuche presentaron quejas al municipio de Nueva Imperial por esta práctica en el río Quepe de la empresa Bascur SPA,",https://interferencia.cl/articulos/impacto-socio-ambiental-la-extraccion-masiva-de-aridos-que-afecta-al-rio-quepe-y-tolten,Interferencia |,conflicto,0.5185723304748535
Araucanía,Nueva Imperial,Con barricadas y una marcha en su contra comunidades mapuche rechazan visita de Juan Sutil a Temuco,2022-07-20,"Con sendos lienzos físicos y publicaciones en redes sociales con el mensaje de «¡Fuera Sutil de Wallmapu!», diversas organizaciones mapuche",https://www.elmostrador.cl/destacado/2022/06/30/comunidades-mapuche-de-temuco-declaran-persona-non-grata-a-juan-sutil-por-polemico-proyecto-de-regadio-para-sus-cerezas/,El Mostrador,conflicto,0.7593199014663696
Araucanía,Nueva Imperial,Déficit habitacional: 35 comunas concentran el 55% de la falta de viviendas en el país,2022-06-20,En los últimos 5 años la brecha entre la demanda habitacional y la oferta de soluciones a través de políticas públicas ha crecido en cada,https://araucanianoticias.cl/2022/dficit-habitacional-35-comunas-concentran-el-55-de-la-falta-de-viviendas-en-el-pas/0609216792,araucanianoticias.cl,conflicto,0.5897430777549744
Araucanía,Nueva Imperial,Comunidades mapuche logran detener proyecto de embalses de Juan Sutil que habría intervenido río Cholchol,2022-08-20,El Comité de Evaluación Ambiental (Coeva) rechazó la construcción de tres embalses que eran parte de un proyecto frutícola del presidente de,https://interferencia.cl/articulos/comunidades-mapuche-logran-detener-proyecto-de-embalses-de-juan-sutil-que-habria,Interferencia |,conflicto,0.661454439163208
Araucanía,Padre las Casas,Ministra Rojas se despliega en la Región de La Araucanía y destaca iniciativas ciudadanas para enfrentar triple crisis medioambiental,2024-08-21,Ministra Rojas se despliega en la Región de La Araucanía y destaca iniciativas ciudadanas para enfrentar triple crisis medioambiental.3 months ago,https://mma.gob.cl/ministra-rojas-se-despliega-en-la-region-de-la-araucania-y-destaca-iniciativas-ciudadanas-para-enfrentar-triple-crisis-medioambiental/,mma.gob.cl,conflicto,0.7497321963310242
Araucanía,Padre las Casas,“Solución Limpia Para La Araucanía”: Campaña ciudadana busca enfrentar la crisis de la basura y vertederos,2024-09-20,"La Araucanía produce más de 330 mil toneladas de residuos al año, y los vertederos locales están al límite de su capacidad.2 weeks ago",https://araucanianoticias.cl/2024/solucin-limpia-para-la-araucana-campaa-ciudadana-busca-enfrentar-la-crisis-de-la-basura-y-vertederos/1104268361,Araucanía Noticias Temuco,conflicto,0.5049402117729187
Araucanía,Padre las Casas,La Araucanía: proyectan nuevos episodios de contaminación por bajas temperaturas y mala ventilación,2024-05-21,La Seremi de Medio Ambiente de La Araucanía proyectó nuevos episodios de contaminación debido a las bajas,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2024/05/17/la-araucania-proyectan-nuevos-episodios-de-contaminacion-por-bajas-temperaturas-y-mala-ventilacion.shtml,BioBioChile,conflicto,0.5610218048095703
Araucanía,Padre las Casas,Organización Ambiental MADRE cuestiona a alcalde de Lautaro por impedir proyecto WTE para beneficiar vertedero,2023-12-21,"La Organización No Gubernamental Movimiento de Amigos En Defensa y Resguardo Ecológico (MADRE), entidad dedicada por 30 años a defender el",https://araucanianoticias.cl/2023/organizacion-ambiental-madre-cuestiona-a-alcalde-de-lautaro-por-impedir-proyecto-wte-para-beneficiar-vertedero/1219249440,araucanianoticias.cl,conflicto,0.6171831488609314
Araucanía,Padre las Casas,Dónde comprar leña seca en Temuco y Padre las Casas,2011-08-12,Dónde comprar leña seca en Temuco y Padre las Casas.159 months ago,https://araucanianoticias.cl/2011/dnde-comprar-lea-seca-en-temuco-y-padre-las-casas/08126024,araucanianoticias.cl,conflicto,0.5555047988891602
Araucanía,Padre las Casas,Dónde comprar leña seca en Temuco y Padre Las Casas,2012-05-12,Dónde comprar leña seca en Temuco y Padre Las Casas.150 months ago,https://araucanianoticias.cl/2012/dnde-comprar-lea-seca-en-temuco-y-padre-las-casas-5/051814462,araucanianoticias.cl,conflicto,0.5636166334152222
Araucanía,Padre las Casas,Dónde comprar leña seca en Temuco y Padre Las Casas,2020-07-18,"Con el propósito de informar y ayudar a los consumidores a tomar una buena decisión de consumo en sus compras de leña, el Servicio Nacional",https://www.soychile.cl/Temuco/Sociedad/2020/07/12/663697/Donde-comprar-lena-seca-en-Temuco-y-Padre-Las-Casas.aspx,soychile.cl,conflicto,0.5636166334152222
Araucanía,Padre las Casas,Contaminación: ¿Problema sin solución en Temuco y Padre Las Casas?,2012-07-12,Las últimas alertas ambientales denotan que las políticas adoptadas por las autoridades no logran tener resultados significativos.148 months ago,https://www.laopinon.cl/noticia/sociedad/contaminacion-problema-sin-solucion-en-temuco-y-padre-las-casas,www.laopinon.cl,conflicto,0.8484723567962646
Araucanía,Padre las Casas,"La región de La Araucanía declarada en ""Emergencia Ambiental"" por ministra del Medio Ambiente y Gobernador Regional",2021-09-18,"La región de La Araucanía declarada en ""Emergencia Ambiental"" por ministra del Medio Ambiente y Gobernador Regional.38 months ago",https://www.prensaciudadana.cl/2021/09/03/la-region-de-la-araucania-declarada-en-emergencia-ambiental-por-ministra-del-medio-ambiente-y-gobernador-regional/16504/,Prensa Ciudadana,conflicto,0.7353928089141846
Araucanía,Perquenco,"Después de años de contaminación por aguas servidas a comunidades de Perquenco, SuperIntendencia del Medio Ambiente (SMA) formuló graves cargos contra Bienes nacionales",2022-02-18,La Superintendencia del Medio Ambiente resolvió formular cargos al Ministerio de Bienes Nacionales al detectar una deficiente operación de,https://www.elciudadano.com/actualidad/despues-de-anos-de-contaminacion-por-aguas-servidas-a-comunidades-de-perquenco-superintendencia-del-medio-ambiente-sma-formulo-graves-cargos-contra-bienes-nacionales/02/03/,elciudadano.com,conflicto,0.5767947435379028
Araucanía,Perquenco,Comunidades Mapuche de Lautaro y la RADA celebraron nuevo rechazo a WTE Araucanía,2023-12-21,El 20 de diciembre pasado el Comité de Ministros rechazó la instalación de una planta de incineración de basura dentro del radio urbano de,https://araucaniadiario.cl/contenido/22661/comunidades-mapuche-de-lautaro-y-la-rada-celebraron-nuevo-rechazo-a-wte-araucani,Araucanía Diario,conflicto,0.5369884371757507
Araucanía,Pitrufquén,Impacto socio-ambiental: La extracción masiva de áridos que afecta al río Quepe y Toltén,2021-07-19,"Comunidades mapuche presentaron quejas al municipio de Nueva Imperial por esta práctica en el río Quepe de la empresa Bascur SPA,",https://interferencia.cl/articulos/impacto-socio-ambiental-la-extraccion-masiva-de-aridos-que-afecta-al-rio-quepe-y-tolten,Interferencia |,conflicto,0.5185723304748535
Araucanía,Pucón,Vertedero de Pucón estaría funcionando de forma ilegal desde 2008,2024-06-21,Recurso de protección busca que se detenga su funcionamiento o mejoren las condiciones debido a los problemas que trae a los vecinos del,https://www.eltrancura.cl/vertedero-de-pucon-estaria-funcionando-de-forma-ilegal-desde-2008/,El Trancura,conflicto,0.5347080230712891
Araucanía,Pucón,Lago Villarrica y blooms de algas: causas del suceso y cómo enfrentarlo,2023-02-19,"El lago Villarrica es uno de los principales atractivos turísticos de la Región de la Araucanía, y para muchos, es un destino imperdible al",https://laderasur.com/articulo/lago-villarrica-y-blooms-de-algas-que-se-debe-hacer-para-evitarlos-en-el-futuro/,Ladera Sur,conflicto,0.8732229471206665
Araucanía,Pucón,Tercer Tribunal Ambiental acoge reclamación y deja sin efecto RCA del proyecto Condominio Alta Vista Pucón II.,2023-01-19,"La Municipalidad de Pucón, la Unión Comunal de Juntas de Vecinos de Pucón y varias personas naturales residentes en la comuna de Pucón,",https://www.diarioconstitucional.cl/2022/12/29/tercer-tribunal-ambiental-acoge-reclamacion-y-deja-sin-efecto-rca-del-proyecto-condominio-alta-vista-pucon-ii/,Diario Constitucional -,conflicto,0.6242350935935974
Araucanía,Pucón,Amenazas climáticas y humanas: Villarrica y Llanquihue podrían ser los próximos lagos en problemas en Chile,2021-10-19,"Al río Cauquenes, el lago Peñuelas y Caburgua, y la laguna Aculeo, ahora se suman estas dos reservas de agua, amenazados por la",https://www.latercera.com/que-pasa/noticia/amenazas-climaticas-y-humanas-villarrica-y-llanquihue-podrian-ser-los-proximos-lagos-en-problemas-en-chile/SXIZSEXJ2VEB3H3FDKJ2IMKF4I/,La Tercera,conflicto,0.6038246154785156
Araucanía,Pucón,El conflicto por el dique que está secando el Lago Caburgua,2022-01-18,"Andrés Bravo, de la Asociación Caburgua Sustentable, explicó en Cooperativa el origen del problema, y por qué el alcalde de Pucón solicitó",https://cooperativa.cl/noticias/pais/region-de-la-araucania/pucon/el-conflicto-por-el-dique-que-esta-secando-el-lago-caburgua/2021-12-22/125544.html,Cooperativa.cl,conflicto,0.9499176740646362
Araucanía,Pucón,Pucón: comunidades mapuche inician ofensiva para recuperar tierras,2019-04-18,"Los mapuche de la zona realizaron un trawun que llegó a la conclusión de desconocer todas las compras irregulares de tierras,",https://interferencia.cl/articulos/pucon-comunidades-mapuche-inician-ofensiva-para-recuperar-tierras,Interferencia |,conflicto,0.8159648776054382
Araucanía,Pucón,INDH presenta informe en derecho ante Corte Suprema por falta de consulta indígena en aprobación ambiental de proyecto hidroeléctrico en La Araucanía,2020-06-18,"En el contexto de un recurso de protección presentado por la comunidad indígena Carimán Sánchez y Gonzalo Marín, y rechazado en primera",https://www.indh.cl/indh-presenta-informe-en-derecho-ante-corte-suprema-por-falta-de-consulta-indigena-en-aprobacion-ambiental-de-proyecto-hidroelectrico-en-la-araucania/,Instituto Nacional de Derechos Humanos (INDH),conflicto,0.5484369397163391
Araucanía,Pucón,Etiqueta: Corte Suprema,2020-08-18,Corte Suprema analiza recurso de queja por incumplimiento de la sentencia en el caso de las intoxicaciones masivas ocurridas en Quintero y Puchuncaví en,https://www.fima.cl/tag/corte-suprema/,ONG Fima,conflicto,0.7032237648963928
Araucanía,Pucón,Pucón cumple 10 años desde que prohibió la entrega de bolsas plásticas por parte del comercio,2023-07-21,La iniciativa aportó en la promulgación de la Ley 21.100 que sanciona el suministro de bolsas de polietileno en todo Chile.16 months ago,https://www.eltrancura.cl/pucon-cumple-10-anos-desde-que-prohibio-la-entrega-de-bolsas-plasticas-por-parte-del-comercio/,El Trancura,conflicto,0.5378932356834412
Araucanía,Renaico,Renaico: los estragos de 9 parques eólicos y 2 solares en la comuna más pequeña de La Araucanía,2020-05-18,"Renaico, la comuna más pequeña de la región de La Araucanía, en cuanto a superficie territorial (con tan solo 267",https://resumen.cl/articulos/renaico-los-estragos-de-9-parques-eolicos-y-2-solares-en-la-comuna-mas-pequena-de-la-araucania,Resumen.cl,conflicto,0.7100631594657898
Araucanía,Saavedra,Comunidades Mapuche rechazan proyecto de parcelación en comunas de Saavedra y Carahue,2024-07-21,"La iniciativa privada busca formar 40 lotes en 21,66 hectáreas, las cuales atraviesan sitios de significancia cultural y espiritual, según reclamaron.4 months ago",https://araucaniadiario.cl/contenido/24749/comunidades-mapuche-rechazan-proyecto-de-parcelacion-en-comunas-de-saavedra-y-ca,Araucanía Diario,conflicto,0.5047326683998108
Araucanía,Saavedra,“De los pesticidas al racismo e injusticia socio ambiental en Wallmapu: las otras formas de exterminar la vida” por Dasten Julian y Martina Paillacar,2021-09-18,"El colonialismo, el modelo agroexportador que promueve el crecimiento económico y productivo por sobre el bienestar social, la implantación",https://www.lemondediplomatique.cl/de-los-pesticidas-al-racismo-e-injusticia-socio-ambiental-en-wallmapu-las-otras.html,LeMondeDiplomatique.cl,conflicto,0.7925186157226562
Araucanía,Saavedra,El Estado chileno y la cuestión mapuche,2013-01-11,"La percepción de un déficit de legalidad y legitimidad de Estado, terminará produciendo una fisura importante en el sentido de nación,",https://www.elmostrador.cl/noticias/opinion/2013/01/07/el-estado-chileno-y-la-cuestion-mapuche/,El Mostrador,conflicto,0.739905834197998
Araucanía,Temuco,Ministra Rojas se despliega en la Región de La Araucanía y destaca iniciativas ciudadanas para enfrentar triple crisis medioambiental,2024-08-21,La jornada de la jefa de la cartera de Medio Ambiente comenzó en la Universidad Católica de Temuco donde expuso sobre las oportunidades y,https://mma.gob.cl/ministra-rojas-se-despliega-en-la-region-de-la-araucania-y-destaca-iniciativas-ciudadanas-para-enfrentar-triple-crisis-medioambiental/,mma.gob.cl,conflicto,0.7497321963310242
Araucanía,Temuco,Denuncian al Serviu y al Municipio de Temuco por cortar más de 100 árboles urbanos,2024-07-21,"El mejoramiento de Avenida Pablo Neruda y Simón Bolivar/Calle Imperial no tiene estudios ambientales ni sociales que permitan identificar, evaluar y mitigar",https://araucaniadiario.cl/contenido/24796/denuncian-al-serviu-y-al-municipio-de-temuco-de-cortar-mas-de-100-arboles-urbano,Araucanía Diario,conflicto,0.7084751129150391
Araucanía,Temuco,Proyectos viales amenazan el arbolado urbano de Temuco,2024-10-21,Por Red de Acción por los Derechos Ambientales y ONG Verde Urbano. Organizaciones ciudadanas denuncian el peligro en el que se encuentra el,https://www.eldiariodelaaraucania.cl/proyectos-viales-amenazan-el-arbolado-urbano-de-temuco/,EL Diario de la Araucanía,conflicto,0.7082681059837341
Araucanía,Temuco,Universidad Católica de Temuco analiza conflictos de la Araucanía,2021-11-18,"En cuanto a la actual institucionalidad ambiental chilena, el estudio constata que sigue presentando deficiencias. Como la tardía entrega de",https://diariopuertovaras.cl/conflictos-socioambientales-araucania/,Diario Puerto Varas,conflicto,0.8842416405677795
Araucanía,Temuco,Clínicas Ambientales: la iniciativa de la UFRO que busca solucionar las demandas en comunas de La Araucanía,2017-06-16,"En la última década, la inquietud en el mundo por la situación medioambiental ha ido en aumento. El calentamiento global y los efectos que",https://www.ufro.cl/index.php/noticias/12-destacadas/692-ufro-clinicas-ambientales,Universidad de La Frontera,conflicto,0.5496399998664856
Araucanía,Temuco,Comunidades Mapuche de Lautaro y la RADA celebraron nuevo rechazo a WTE Araucanía,2023-12-21,El 20 de diciembre pasado el Comité de Ministros rechazó la instalación de una planta de incineración de basura dentro del radio urbano de,https://araucaniadiario.cl/contenido/22661/comunidades-mapuche-de-lautaro-y-la-rada-celebraron-nuevo-rechazo-a-wte-araucani,Araucanía Diario,conflicto,0.5369884371757507
Araucanía,Temuco,La Araucanía: proyectan nuevos episodios de contaminación por bajas temperaturas y mala ventilación,2024-05-21,La Seremi de Medio Ambiente de La Araucanía proyectó nuevos episodios de contaminación debido a las bajas,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2024/05/17/la-araucania-proyectan-nuevos-episodios-de-contaminacion-por-bajas-temperaturas-y-mala-ventilacion.shtml,BioBioChile,conflicto,0.5610218048095703
Araucanía,Temuco,La crisis de la basura en la Araucanía y la falta de políticas de Estado para solucionarlo,2019-10-18,"Chile, genera casi 17 millones de toneladas de basura al año, estimándose que cada chileno produce más de 1 kilo de estos residuos al día.61 months ago",https://araucaniadiario.cl/contenido/596/la-crisis-de-la-basura-en-la-araucania-y-la-falta-de-politicas-de-estado-para-so,Araucanía Diario,conflicto,0.9623550772666932
Araucanía,Temuco,Organización Ambiental MADRE cuestiona a alcalde de Lautaro por impedir proyecto WTE para beneficiar vertedero,2023-12-21,"La Organización No Gubernamental Movimiento de Amigos En Defensa y Resguardo Ecológico (MADRE), entidad dedicada por 30 años a defender el",https://araucanianoticias.cl/2023/organizacion-ambiental-madre-cuestiona-a-alcalde-de-lautaro-por-impedir-proyecto-wte-para-beneficiar-vertedero/1219249440,araucanianoticias.cl,conflicto,0.6171831488609314
Araucanía,Temuco,Con barricadas y una marcha en su contra comunidades mapuche rechazan visita de Juan Sutil a Temuco,2022-07-20,"Con sendos lienzos físicos y publicaciones en redes sociales con el mensaje de «¡Fuera Sutil de Wallmapu!», diversas organizaciones mapuche",https://www.elmostrador.cl/destacado/2022/06/30/comunidades-mapuche-de-temuco-declaran-persona-non-grata-a-juan-sutil-por-polemico-proyecto-de-regadio-para-sus-cerezas/,El Mostrador,conflicto,0.7593199014663696
